profileID,respID,qID,altID,obsID,blockID,location,price,materials,frequency
106,884,3,2,7067,1,Drop-off,10,Food waste,4
74,884,4,1,7068,1,Drop-off,5,Food waste,3
25,884,4,2,7068,1,Door Pick-up,10,Limited food waste,1
16,884,5,1,7069,1,Drop-off,10,Food waste,1
97,884,5,2,7069,1,Door Pick-up,15,Commercial compost,4
68,884,6,1,7070,1,Drop-off,15,Commercial compost,3
87,884,6,2,7070,1,Door Pick-up,15,Limited food waste,3
47,884,7,1,7071,1,Door Pick-up,15,Food waste,2
117,884,7,2,7071,1,Door Pick-up,15,Limited food waste,4
26,884,8,1,7072,1,Drop-off,10,Limited food waste,1
65,884,8,2,7072,1,Door Pick-up,10,Commercial compost,3
40,885,1,1,7073,1,Drop-off,20,Commercial compost,2
80,885,1,2,7073,1,Drop-off,20,Food waste,3
3,885,2,1,7074,1,Door Pick-up,5,Commercial compost,1
84,885,2,2,7074,1,Drop-off,5,Limited food waste,3
23,885,3,1,7075,1,Door Pick-up,5,Limited food waste,1
106,885,3,2,7075,1,Drop-off,10,Food waste,4
74,885,4,1,7076,1,Drop-off,5,Food waste,3
25,885,4,2,7076,1,Door Pick-up,10,Limited food waste,1
16,885,5,1,7077,1,Drop-off,10,Food waste,1
97,885,5,2,7077,1,Door Pick-up,15,Commercial compost,4
68,885,6,1,7078,1,Drop-off,15,Commercial compost,3
87,885,6,2,7078,1,Door Pick-up,15,Limited food waste,3
47,885,7,1,7079,1,Door Pick-up,15,Food waste,2
117,885,7,2,7079,1,Door Pick-up,15,Limited food waste,4
26,885,8,1,7080,1,Drop-off,10,Limited food waste,1
65,885,8,2,7080,1,Door Pick-up,10,Commercial compost,3
40,886,1,1,7081,1,Drop-off,20,Commercial compost,2
80,886,1,2,7081,1,Drop-off,20,Food waste,3
3,886,2,1,7082,1,Door Pick-up,5,Commercial compost,1
84,886,2,2,7082,1,Drop-off,5,Limited food waste,3
23,886,3,1,7083,1,Door Pick-up,5,Limited food waste,1
106,886,3,2,7083,1,Drop-off,10,Food waste,4
74,886,4,1,7084,1,Drop-off,5,Food waste,3
25,886,4,2,7084,1,Door Pick-up,10,Limited food waste,1
16,886,5,1,7085,1,Drop-off,10,Food waste,1
97,886,5,2,7085,1,Door Pick-up,15,Commercial compost,4
68,886,6,1,7086,1,Drop-off,15,Commercial compost,3
87,886,6,2,7086,1,Door Pick-up,15,Limited food waste,3
47,886,7,1,7087,1,Door Pick-up,15,Food waste,2
117,886,7,2,7087,1,Door Pick-up,15,Limited food waste,4
26,886,8,1,7088,1,Drop-off,10,Limited food waste,1
65,886,8,2,7088,1,Door Pick-up,10,Commercial compost,3
40,887,1,1,7089,1,Drop-off,20,Commercial compost,2
80,887,1,2,7089,1,Drop-off,20,Food waste,3
3,887,2,1,7090,1,Door Pick-up,5,Commercial compost,1
84,887,2,2,7090,1,Drop-off,5,Limited food waste,3
23,887,3,1,7091,1,Door Pick-up,5,Limited food waste,1
106,887,3,2,7091,1,Drop-off,10,Food waste,4
74,887,4,1,7092,1,Drop-off,5,Food waste,3
25,887,4,2,7092,1,Door Pick-up,10,Limited food waste,1
16,887,5,1,7093,1,Drop-off,10,Food waste,1
97,887,5,2,7093,1,Door Pick-up,15,Commercial compost,4
68,887,6,1,7094,1,Drop-off,15,Commercial compost,3
87,887,6,2,7094,1,Door Pick-up,15,Limited food waste,3
47,887,7,1,7095,1,Door Pick-up,15,Food waste,2
117,887,7,2,7095,1,Door Pick-up,15,Limited food waste,4
26,887,8,1,7096,1,Drop-off,10,Limited food waste,1
65,887,8,2,7096,1,Door Pick-up,10,Commercial compost,3
40,888,1,1,7097,1,Drop-off,20,Commercial compost,2
80,888,1,2,7097,1,Drop-off,20,Food waste,3
3,888,2,1,7098,1,Door Pick-up,5,Commercial compost,1
84,888,2,2,7098,1,Drop-off,5,Limited food waste,3
23,888,3,1,7099,1,Door Pick-up,5,Limited food waste,1
106,888,3,2,7099,1,Drop-off,10,Food waste,4
74,888,4,1,7100,1,Drop-off,5,Food waste,3
25,888,4,2,7100,1,Door Pick-up,10,Limited food waste,1
16,888,5,1,7101,1,Drop-off,10,Food waste,1
97,888,5,2,7101,1,Door Pick-up,15,Commercial compost,4
68,888,6,1,7102,1,Drop-off,15,Commercial compost,3
87,888,6,2,7102,1,Door Pick-up,15,Limited food waste,3
47,888,7,1,7103,1,Door Pick-up,15,Food waste,2
117,888,7,2,7103,1,Door Pick-up,15,Limited food waste,4
26,888,8,1,7104,1,Drop-off,10,Limited food waste,1
65,888,8,2,7104,1,Door Pick-up,10,Commercial compost,3
40,889,1,1,7105,1,Drop-off,20,Commercial compost,2
80,889,1,2,7105,1,Drop-off,20,Food waste,3
3,889,2,1,7106,1,Door Pick-up,5,Commercial compost,1
84,889,2,2,7106,1,Drop-off,5,Limited food waste,3
23,889,3,1,7107,1,Door Pick-up,5,Limited food waste,1
106,889,3,2,7107,1,Drop-off,10,Food waste,4
74,889,4,1,7108,1,Drop-off,5,Food waste,3
25,889,4,2,7108,1,Door Pick-up,10,Limited food waste,1
16,889,5,1,7109,1,Drop-off,10,Food waste,1
97,889,5,2,7109,1,Door Pick-up,15,Commercial compost,4
68,889,6,1,7110,1,Drop-off,15,Commercial compost,3
87,889,6,2,7110,1,Door Pick-up,15,Limited food waste,3
47,889,7,1,7111,1,Door Pick-up,15,Food waste,2
117,889,7,2,7111,1,Door Pick-up,15,Limited food waste,4
26,889,8,1,7112,1,Drop-off,10,Limited food waste,1
65,889,8,2,7112,1,Door Pick-up,10,Commercial compost,3
40,890,1,1,7113,1,Drop-off,20,Commercial compost,2
80,890,1,2,7113,1,Drop-off,20,Food waste,3
3,890,2,1,7114,1,Door Pick-up,5,Commercial compost,1
84,890,2,2,7114,1,Drop-off,5,Limited food waste,3
23,890,3,1,7115,1,Door Pick-up,5,Limited food waste,1
106,890,3,2,7115,1,Drop-off,10,Food waste,4
74,890,4,1,7116,1,Drop-off,5,Food waste,3
25,890,4,2,7116,1,Door Pick-up,10,Limited food waste,1
16,890,5,1,7117,1,Drop-off,10,Food waste,1
97,890,5,2,7117,1,Door Pick-up,15,Commercial compost,4
68,890,6,1,7118,1,Drop-off,15,Commercial compost,3
87,890,6,2,7118,1,Door Pick-up,15,Limited food waste,3
47,890,7,1,7119,1,Door Pick-up,15,Food waste,2
117,890,7,2,7119,1,Door Pick-up,15,Limited food waste,4
26,890,8,1,7120,1,Drop-off,10,Limited food waste,1
65,890,8,2,7120,1,Door Pick-up,10,Commercial compost,3
40,891,1,1,7121,1,Drop-off,20,Commercial compost,2
80,891,1,2,7121,1,Drop-off,20,Food waste,3
3,891,2,1,7122,1,Door Pick-up,5,Commercial compost,1
84,891,2,2,7122,1,Drop-off,5,Limited food waste,3
23,891,3,1,7123,1,Door Pick-up,5,Limited food waste,1
106,891,3,2,7123,1,Drop-off,10,Food waste,4
74,891,4,1,7124,1,Drop-off,5,Food waste,3
25,891,4,2,7124,1,Door Pick-up,10,Limited food waste,1
16,891,5,1,7125,1,Drop-off,10,Food waste,1
97,891,5,2,7125,1,Door Pick-up,15,Commercial compost,4
68,891,6,1,7126,1,Drop-off,15,Commercial compost,3
87,891,6,2,7126,1,Door Pick-up,15,Limited food waste,3
47,891,7,1,7127,1,Door Pick-up,15,Food waste,2
117,891,7,2,7127,1,Door Pick-up,15,Limited food waste,4
26,891,8,1,7128,1,Drop-off,10,Limited food waste,1
65,891,8,2,7128,1,Door Pick-up,10,Commercial compost,3
40,892,1,1,7129,1,Drop-off,20,Commercial compost,2
80,892,1,2,7129,1,Drop-off,20,Food waste,3
3,892,2,1,7130,1,Door Pick-up,5,Commercial compost,1
84,892,2,2,7130,1,Drop-off,5,Limited food waste,3
23,892,3,1,7131,1,Door Pick-up,5,Limited food waste,1
106,892,3,2,7131,1,Drop-off,10,Food waste,4
74,892,4,1,7132,1,Drop-off,5,Food waste,3
25,892,4,2,7132,1,Door Pick-up,10,Limited food waste,1
16,892,5,1,7133,1,Drop-off,10,Food waste,1
97,892,5,2,7133,1,Door Pick-up,15,Commercial compost,4
68,892,6,1,7134,1,Drop-off,15,Commercial compost,3
87,892,6,2,7134,1,Door Pick-up,15,Limited food waste,3
47,892,7,1,7135,1,Door Pick-up,15,Food waste,2
117,892,7,2,7135,1,Door Pick-up,15,Limited food waste,4
26,892,8,1,7136,1,Drop-off,10,Limited food waste,1
65,892,8,2,7136,1,Door Pick-up,10,Commercial compost,3
40,893,1,1,7137,1,Drop-off,20,Commercial compost,2
80,893,1,2,7137,1,Drop-off,20,Food waste,3
3,893,2,1,7138,1,Door Pick-up,5,Commercial compost,1
84,893,2,2,7138,1,Drop-off,5,Limited food waste,3
23,893,3,1,7139,1,Door Pick-up,5,Limited food waste,1
106,893,3,2,7139,1,Drop-off,10,Food waste,4
74,893,4,1,7140,1,Drop-off,5,Food waste,3
25,893,4,2,7140,1,Door Pick-up,10,Limited food waste,1
16,893,5,1,7141,1,Drop-off,10,Food waste,1
97,893,5,2,7141,1,Door Pick-up,15,Commercial compost,4
68,893,6,1,7142,1,Drop-off,15,Commercial compost,3
87,893,6,2,7142,1,Door Pick-up,15,Limited food waste,3
47,893,7,1,7143,1,Door Pick-up,15,Food waste,2
117,893,7,2,7143,1,Door Pick-up,15,Limited food waste,4
26,893,8,1,7144,1,Drop-off,10,Limited food waste,1
65,893,8,2,7144,1,Door Pick-up,10,Commercial compost,3
40,894,1,1,7145,1,Drop-off,20,Commercial compost,2
80,894,1,2,7145,1,Drop-off,20,Food waste,3
3,894,2,1,7146,1,Door Pick-up,5,Commercial compost,1
84,894,2,2,7146,1,Drop-off,5,Limited food waste,3
23,894,3,1,7147,1,Door Pick-up,5,Limited food waste,1
106,894,3,2,7147,1,Drop-off,10,Food waste,4
74,894,4,1,7148,1,Drop-off,5,Food waste,3
25,894,4,2,7148,1,Door Pick-up,10,Limited food waste,1
16,894,5,1,7149,1,Drop-off,10,Food waste,1
97,894,5,2,7149,1,Door Pick-up,15,Commercial compost,4
68,894,6,1,7150,1,Drop-off,15,Commercial compost,3
87,894,6,2,7150,1,Door Pick-up,15,Limited food waste,3
47,894,7,1,7151,1,Door Pick-up,15,Food waste,2
117,894,7,2,7151,1,Door Pick-up,15,Limited food waste,4
26,894,8,1,7152,1,Drop-off,10,Limited food waste,1
65,894,8,2,7152,1,Door Pick-up,10,Commercial compost,3
40,895,1,1,7153,1,Drop-off,20,Commercial compost,2
80,895,1,2,7153,1,Drop-off,20,Food waste,3
3,895,2,1,7154,1,Door Pick-up,5,Commercial compost,1
84,895,2,2,7154,1,Drop-off,5,Limited food waste,3
23,895,3,1,7155,1,Door Pick-up,5,Limited food waste,1
106,895,3,2,7155,1,Drop-off,10,Food waste,4
74,895,4,1,7156,1,Drop-off,5,Food waste,3
25,895,4,2,7156,1,Door Pick-up,10,Limited food waste,1
16,895,5,1,7157,1,Drop-off,10,Food waste,1
97,895,5,2,7157,1,Door Pick-up,15,Commercial compost,4
68,895,6,1,7158,1,Drop-off,15,Commercial compost,3
87,895,6,2,7158,1,Door Pick-up,15,Limited food waste,3
47,895,7,1,7159,1,Door Pick-up,15,Food waste,2
117,895,7,2,7159,1,Door Pick-up,15,Limited food waste,4
26,895,8,1,7160,1,Drop-off,10,Limited food waste,1
65,895,8,2,7160,1,Door Pick-up,10,Commercial compost,3
40,896,1,1,7161,1,Drop-off,20,Commercial compost,2
80,896,1,2,7161,1,Drop-off,20,Food waste,3
3,896,2,1,7162,1,Door Pick-up,5,Commercial compost,1
84,896,2,2,7162,1,Drop-off,5,Limited food waste,3
23,896,3,1,7163,1,Door Pick-up,5,Limited food waste,1
106,896,3,2,7163,1,Drop-off,10,Food waste,4
74,896,4,1,7164,1,Drop-off,5,Food waste,3
25,896,4,2,7164,1,Door Pick-up,10,Limited food waste,1
16,896,5,1,7165,1,Drop-off,10,Food waste,1
97,896,5,2,7165,1,Door Pick-up,15,Commercial compost,4
68,896,6,1,7166,1,Drop-off,15,Commercial compost,3
87,896,6,2,7166,1,Door Pick-up,15,Limited food waste,3
47,896,7,1,7167,1,Door Pick-up,15,Food waste,2
117,896,7,2,7167,1,Door Pick-up,15,Limited food waste,4
26,896,8,1,7168,1,Drop-off,10,Limited food waste,1
65,896,8,2,7168,1,Door Pick-up,10,Commercial compost,3
40,897,1,1,7169,1,Drop-off,20,Commercial compost,2
80,897,1,2,7169,1,Drop-off,20,Food waste,3
3,897,2,1,7170,1,Door Pick-up,5,Commercial compost,1
84,897,2,2,7170,1,Drop-off,5,Limited food waste,3
23,897,3,1,7171,1,Door Pick-up,5,Limited food waste,1
106,897,3,2,7171,1,Drop-off,10,Food waste,4
74,897,4,1,7172,1,Drop-off,5,Food waste,3
25,897,4,2,7172,1,Door Pick-up,10,Limited food waste,1
16,897,5,1,7173,1,Drop-off,10,Food waste,1
97,897,5,2,7173,1,Door Pick-up,15,Commercial compost,4
68,897,6,1,7174,1,Drop-off,15,Commercial compost,3
87,897,6,2,7174,1,Door Pick-up,15,Limited food waste,3
47,897,7,1,7175,1,Door Pick-up,15,Food waste,2
117,897,7,2,7175,1,Door Pick-up,15,Limited food waste,4
26,897,8,1,7176,1,Drop-off,10,Limited food waste,1
65,897,8,2,7176,1,Door Pick-up,10,Commercial compost,3
40,898,1,1,7177,1,Drop-off,20,Commercial compost,2
80,898,1,2,7177,1,Drop-off,20,Food waste,3
3,898,2,1,7178,1,Door Pick-up,5,Commercial compost,1
84,898,2,2,7178,1,Drop-off,5,Limited food waste,3
23,898,3,1,7179,1,Door Pick-up,5,Limited food waste,1
106,898,3,2,7179,1,Drop-off,10,Food waste,4
74,898,4,1,7180,1,Drop-off,5,Food waste,3
25,898,4,2,7180,1,Door Pick-up,10,Limited food waste,1
16,898,5,1,7181,1,Drop-off,10,Food waste,1
97,898,5,2,7181,1,Door Pick-up,15,Commercial compost,4
68,898,6,1,7182,1,Drop-off,15,Commercial compost,3
87,898,6,2,7182,1,Door Pick-up,15,Limited food waste,3
47,898,7,1,7183,1,Door Pick-up,15,Food waste,2
117,898,7,2,7183,1,Door Pick-up,15,Limited food waste,4
26,898,8,1,7184,1,Drop-off,10,Limited food waste,1
65,898,8,2,7184,1,Door Pick-up,10,Commercial compost,3
40,899,1,1,7185,1,Drop-off,20,Commercial compost,2
80,899,1,2,7185,1,Drop-off,20,Food waste,3
3,899,2,1,7186,1,Door Pick-up,5,Commercial compost,1
84,899,2,2,7186,1,Drop-off,5,Limited food waste,3
23,899,3,1,7187,1,Door Pick-up,5,Limited food waste,1
106,899,3,2,7187,1,Drop-off,10,Food waste,4
74,899,4,1,7188,1,Drop-off,5,Food waste,3
25,899,4,2,7188,1,Door Pick-up,10,Limited food waste,1
16,899,5,1,7189,1,Drop-off,10,Food waste,1
97,899,5,2,7189,1,Door Pick-up,15,Commercial compost,4
68,899,6,1,7190,1,Drop-off,15,Commercial compost,3
87,899,6,2,7190,1,Door Pick-up,15,Limited food waste,3
47,899,7,1,7191,1,Door Pick-up,15,Food waste,2
117,899,7,2,7191,1,Door Pick-up,15,Limited food waste,4
26,899,8,1,7192,1,Drop-off,10,Limited food waste,1
65,899,8,2,7192,1,Door Pick-up,10,Commercial compost,3
40,900,1,1,7193,1,Drop-off,20,Commercial compost,2
80,900,1,2,7193,1,Drop-off,20,Food waste,3
3,900,2,1,7194,1,Door Pick-up,5,Commercial compost,1
84,900,2,2,7194,1,Drop-off,5,Limited food waste,3
23,900,3,1,7195,1,Door Pick-up,5,Limited food waste,1
106,900,3,2,7195,1,Drop-off,10,Food waste,4
74,900,4,1,7196,1,Drop-off,5,Food waste,3
25,900,4,2,7196,1,Door Pick-up,10,Limited food waste,1
16,900,5,1,7197,1,Drop-off,10,Food waste,1
97,900,5,2,7197,1,Door Pick-up,15,Commercial compost,4
68,900,6,1,7198,1,Drop-off,15,Commercial compost,3
87,900,6,2,7198,1,Door Pick-up,15,Limited food waste,3
47,900,7,1,7199,1,Door Pick-up,15,Food waste,2
117,900,7,2,7199,1,Door Pick-up,15,Limited food waste,4
26,900,8,1,7200,1,Drop-off,10,Limited food waste,1
65,900,8,2,7200,1,Door Pick-up,10,Commercial compost,3
40,901,1,1,7201,1,Drop-off,20,Commercial compost,2
80,901,1,2,7201,1,Drop-off,20,Food waste,3
3,901,2,1,7202,1,Door Pick-up,5,Commercial compost,1
84,901,2,2,7202,1,Drop-off,5,Limited food waste,3
23,901,3,1,7203,1,Door Pick-up,5,Limited food waste,1
106,901,3,2,7203,1,Drop-off,10,Food waste,4
74,901,4,1,7204,1,Drop-off,5,Food waste,3
25,901,4,2,7204,1,Door Pick-up,10,Limited food waste,1
16,901,5,1,7205,1,Drop-off,10,Food waste,1
97,901,5,2,7205,1,Door Pick-up,15,Commercial compost,4
68,901,6,1,7206,1,Drop-off,15,Commercial compost,3
87,901,6,2,7206,1,Door Pick-up,15,Limited food waste,3
47,901,7,1,7207,1,Door Pick-up,15,Food waste,2
117,901,7,2,7207,1,Door Pick-up,15,Limited food waste,4
26,901,8,1,7208,1,Drop-off,10,Limited food waste,1
65,901,8,2,7208,1,Door Pick-up,10,Commercial compost,3
40,902,1,1,7209,1,Drop-off,20,Commercial compost,2
80,902,1,2,7209,1,Drop-off,20,Food waste,3
3,902,2,1,7210,1,Door Pick-up,5,Commercial compost,1
84,902,2,2,7210,1,Drop-off,5,Limited food waste,3
23,902,3,1,7211,1,Door Pick-up,5,Limited food waste,1
106,902,3,2,7211,1,Drop-off,10,Food waste,4
74,902,4,1,7212,1,Drop-off,5,Food waste,3
25,902,4,2,7212,1,Door Pick-up,10,Limited food waste,1
16,902,5,1,7213,1,Drop-off,10,Food waste,1
97,902,5,2,7213,1,Door Pick-up,15,Commercial compost,4
68,902,6,1,7214,1,Drop-off,15,Commercial compost,3
87,902,6,2,7214,1,Door Pick-up,15,Limited food waste,3
47,902,7,1,7215,1,Door Pick-up,15,Food waste,2
117,902,7,2,7215,1,Door Pick-up,15,Limited food waste,4
26,902,8,1,7216,1,Drop-off,10,Limited food waste,1
65,902,8,2,7216,1,Door Pick-up,10,Commercial compost,3
40,903,1,1,7217,1,Drop-off,20,Commercial compost,2
80,903,1,2,7217,1,Drop-off,20,Food waste,3
3,903,2,1,7218,1,Door Pick-up,5,Commercial compost,1
84,903,2,2,7218,1,Drop-off,5,Limited food waste,3
23,903,3,1,7219,1,Door Pick-up,5,Limited food waste,1
106,903,3,2,7219,1,Drop-off,10,Food waste,4
74,903,4,1,7220,1,Drop-off,5,Food waste,3
25,903,4,2,7220,1,Door Pick-up,10,Limited food waste,1
16,903,5,1,7221,1,Drop-off,10,Food waste,1
97,903,5,2,7221,1,Door Pick-up,15,Commercial compost,4
68,903,6,1,7222,1,Drop-off,15,Commercial compost,3
87,903,6,2,7222,1,Door Pick-up,15,Limited food waste,3
47,903,7,1,7223,1,Door Pick-up,15,Food waste,2
117,903,7,2,7223,1,Door Pick-up,15,Limited food waste,4
26,903,8,1,7224,1,Drop-off,10,Limited food waste,1
65,903,8,2,7224,1,Door Pick-up,10,Commercial compost,3
40,904,1,1,7225,1,Drop-off,20,Commercial compost,2
80,904,1,2,7225,1,Drop-off,20,Food waste,3
3,904,2,1,7226,1,Door Pick-up,5,Commercial compost,1
84,904,2,2,7226,1,Drop-off,5,Limited food waste,3
23,904,3,1,7227,1,Door Pick-up,5,Limited food waste,1
106,904,3,2,7227,1,Drop-off,10,Food waste,4
74,904,4,1,7228,1,Drop-off,5,Food waste,3
25,904,4,2,7228,1,Door Pick-up,10,Limited food waste,1
16,904,5,1,7229,1,Drop-off,10,Food waste,1
97,904,5,2,7229,1,Door Pick-up,15,Commercial compost,4
68,904,6,1,7230,1,Drop-off,15,Commercial compost,3
87,904,6,2,7230,1,Door Pick-up,15,Limited food waste,3
47,904,7,1,7231,1,Door Pick-up,15,Food waste,2
117,904,7,2,7231,1,Door Pick-up,15,Limited food waste,4
26,904,8,1,7232,1,Drop-off,10,Limited food waste,1
65,904,8,2,7232,1,Door Pick-up,10,Commercial compost,3
40,905,1,1,7233,1,Drop-off,20,Commercial compost,2
80,905,1,2,7233,1,Drop-off,20,Food waste,3
3,905,2,1,7234,1,Door Pick-up,5,Commercial compost,1
84,905,2,2,7234,1,Drop-off,5,Limited food waste,3
23,905,3,1,7235,1,Door Pick-up,5,Limited food waste,1
106,905,3,2,7235,1,Drop-off,10,Food waste,4
74,905,4,1,7236,1,Drop-off,5,Food waste,3
25,905,4,2,7236,1,Door Pick-up,10,Limited food waste,1
16,905,5,1,7237,1,Drop-off,10,Food waste,1
97,905,5,2,7237,1,Door Pick-up,15,Commercial compost,4
68,905,6,1,7238,1,Drop-off,15,Commercial compost,3
87,905,6,2,7238,1,Door Pick-up,15,Limited food waste,3
47,905,7,1,7239,1,Door Pick-up,15,Food waste,2
117,905,7,2,7239,1,Door Pick-up,15,Limited food waste,4
26,905,8,1,7240,1,Drop-off,10,Limited food waste,1
65,905,8,2,7240,1,Door Pick-up,10,Commercial compost,3
40,906,1,1,7241,1,Drop-off,20,Commercial compost,2
80,906,1,2,7241,1,Drop-off,20,Food waste,3
3,906,2,1,7242,1,Door Pick-up,5,Commercial compost,1
84,906,2,2,7242,1,Drop-off,5,Limited food waste,3
23,906,3,1,7243,1,Door Pick-up,5,Limited food waste,1
106,906,3,2,7243,1,Drop-off,10,Food waste,4
74,906,4,1,7244,1,Drop-off,5,Food waste,3
25,906,4,2,7244,1,Door Pick-up,10,Limited food waste,1
16,906,5,1,7245,1,Drop-off,10,Food waste,1
97,906,5,2,7245,1,Door Pick-up,15,Commercial compost,4
68,906,6,1,7246,1,Drop-off,15,Commercial compost,3
87,906,6,2,7246,1,Door Pick-up,15,Limited food waste,3
47,906,7,1,7247,1,Door Pick-up,15,Food waste,2
117,906,7,2,7247,1,Door Pick-up,15,Limited food waste,4
26,906,8,1,7248,1,Drop-off,10,Limited food waste,1
65,906,8,2,7248,1,Door Pick-up,10,Commercial compost,3
40,907,1,1,7249,1,Drop-off,20,Commercial compost,2
80,907,1,2,7249,1,Drop-off,20,Food waste,3
3,907,2,1,7250,1,Door Pick-up,5,Commercial compost,1
84,907,2,2,7250,1,Drop-off,5,Limited food waste,3
23,907,3,1,7251,1,Door Pick-up,5,Limited food waste,1
106,907,3,2,7251,1,Drop-off,10,Food waste,4
74,907,4,1,7252,1,Drop-off,5,Food waste,3
25,907,4,2,7252,1,Door Pick-up,10,Limited food waste,1
16,907,5,1,7253,1,Drop-off,10,Food waste,1
97,907,5,2,7253,1,Door Pick-up,15,Commercial compost,4
68,907,6,1,7254,1,Drop-off,15,Commercial compost,3
87,907,6,2,7254,1,Door Pick-up,15,Limited food waste,3
47,907,7,1,7255,1,Door Pick-up,15,Food waste,2
117,907,7,2,7255,1,Door Pick-up,15,Limited food waste,4
26,907,8,1,7256,1,Drop-off,10,Limited food waste,1
65,907,8,2,7256,1,Door Pick-up,10,Commercial compost,3
40,908,1,1,7257,1,Drop-off,20,Commercial compost,2
80,908,1,2,7257,1,Drop-off,20,Food waste,3
3,908,2,1,7258,1,Door Pick-up,5,Commercial compost,1
84,908,2,2,7258,1,Drop-off,5,Limited food waste,3
23,908,3,1,7259,1,Door Pick-up,5,Limited food waste,1
106,908,3,2,7259,1,Drop-off,10,Food waste,4
74,908,4,1,7260,1,Drop-off,5,Food waste,3
25,908,4,2,7260,1,Door Pick-up,10,Limited food waste,1
16,908,5,1,7261,1,Drop-off,10,Food waste,1
97,908,5,2,7261,1,Door Pick-up,15,Commercial compost,4
68,908,6,1,7262,1,Drop-off,15,Commercial compost,3
87,908,6,2,7262,1,Door Pick-up,15,Limited food waste,3
47,908,7,1,7263,1,Door Pick-up,15,Food waste,2
117,908,7,2,7263,1,Door Pick-up,15,Limited food waste,4
26,908,8,1,7264,1,Drop-off,10,Limited food waste,1
65,908,8,2,7264,1,Door Pick-up,10,Commercial compost,3
40,909,1,1,7265,1,Drop-off,20,Commercial compost,2
80,909,1,2,7265,1,Drop-off,20,Food waste,3
3,909,2,1,7266,1,Door Pick-up,5,Commercial compost,1
84,909,2,2,7266,1,Drop-off,5,Limited food waste,3
23,909,3,1,7267,1,Door Pick-up,5,Limited food waste,1
106,909,3,2,7267,1,Drop-off,10,Food waste,4
74,909,4,1,7268,1,Drop-off,5,Food waste,3
25,909,4,2,7268,1,Door Pick-up,10,Limited food waste,1
16,909,5,1,7269,1,Drop-off,10,Food waste,1
97,909,5,2,7269,1,Door Pick-up,15,Commercial compost,4
68,909,6,1,7270,1,Drop-off,15,Commercial compost,3
87,909,6,2,7270,1,Door Pick-up,15,Limited food waste,3
47,909,7,1,7271,1,Door Pick-up,15,Food waste,2
117,909,7,2,7271,1,Door Pick-up,15,Limited food waste,4
26,909,8,1,7272,1,Drop-off,10,Limited food waste,1
65,909,8,2,7272,1,Door Pick-up,10,Commercial compost,3
40,910,1,1,7273,1,Drop-off,20,Commercial compost,2
80,910,1,2,7273,1,Drop-off,20,Food waste,3
3,910,2,1,7274,1,Door Pick-up,5,Commercial compost,1
84,910,2,2,7274,1,Drop-off,5,Limited food waste,3
23,910,3,1,7275,1,Door Pick-up,5,Limited food waste,1
106,910,3,2,7275,1,Drop-off,10,Food waste,4
74,910,4,1,7276,1,Drop-off,5,Food waste,3
25,910,4,2,7276,1,Door Pick-up,10,Limited food waste,1
16,910,5,1,7277,1,Drop-off,10,Food waste,1
97,910,5,2,7277,1,Door Pick-up,15,Commercial compost,4
68,910,6,1,7278,1,Drop-off,15,Commercial compost,3
87,910,6,2,7278,1,Door Pick-up,15,Limited food waste,3
47,910,7,1,7279,1,Door Pick-up,15,Food waste,2
117,910,7,2,7279,1,Door Pick-up,15,Limited food waste,4
26,910,8,1,7280,1,Drop-off,10,Limited food waste,1
65,910,8,2,7280,1,Door Pick-up,10,Commercial compost,3
40,911,1,1,7281,1,Drop-off,20,Commercial compost,2
80,911,1,2,7281,1,Drop-off,20,Food waste,3
3,911,2,1,7282,1,Door Pick-up,5,Commercial compost,1
84,911,2,2,7282,1,Drop-off,5,Limited food waste,3
23,911,3,1,7283,1,Door Pick-up,5,Limited food waste,1
106,911,3,2,7283,1,Drop-off,10,Food waste,4
74,911,4,1,7284,1,Drop-off,5,Food waste,3
25,911,4,2,7284,1,Door Pick-up,10,Limited food waste,1
16,911,5,1,7285,1,Drop-off,10,Food waste,1
97,911,5,2,7285,1,Door Pick-up,15,Commercial compost,4
68,911,6,1,7286,1,Drop-off,15,Commercial compost,3
87,911,6,2,7286,1,Door Pick-up,15,Limited food waste,3
47,911,7,1,7287,1,Door Pick-up,15,Food waste,2
117,911,7,2,7287,1,Door Pick-up,15,Limited food waste,4
26,911,8,1,7288,1,Drop-off,10,Limited food waste,1
65,911,8,2,7288,1,Door Pick-up,10,Commercial compost,3
40,912,1,1,7289,1,Drop-off,20,Commercial compost,2
80,912,1,2,7289,1,Drop-off,20,Food waste,3
3,912,2,1,7290,1,Door Pick-up,5,Commercial compost,1
84,912,2,2,7290,1,Drop-off,5,Limited food waste,3
23,912,3,1,7291,1,Door Pick-up,5,Limited food waste,1
106,912,3,2,7291,1,Drop-off,10,Food waste,4
74,912,4,1,7292,1,Drop-off,5,Food waste,3
25,912,4,2,7292,1,Door Pick-up,10,Limited food waste,1
16,912,5,1,7293,1,Drop-off,10,Food waste,1
97,912,5,2,7293,1,Door Pick-up,15,Commercial compost,4
68,912,6,1,7294,1,Drop-off,15,Commercial compost,3
87,912,6,2,7294,1,Door Pick-up,15,Limited food waste,3
47,912,7,1,7295,1,Door Pick-up,15,Food waste,2
117,912,7,2,7295,1,Door Pick-up,15,Limited food waste,4
26,912,8,1,7296,1,Drop-off,10,Limited food waste,1
65,912,8,2,7296,1,Door Pick-up,10,Commercial compost,3
